id,id_artist,num_samples,sr,duration_ms,bpm,centroid_mean,centroid_std,rolloff_mean,rolloff_std,flux_mean,flux_std,rms_mean,rms_std,zcr_mean,zcr_std,flatness_mean,flatness_std,spectral_complexity_mean,spectral_complexity_std,pitch_mean,pitch_std,loudness_mean,loudness_std,silence_start_sec,silence_end_sec,silence_middle_total_sec,silence_middle_count,silence_middle_mean_sec,is_silent
TR591345,ART07024718,3497217,22050,158603.9455782313,123.046875,2474.6588025418127,1153.2939693883588,5048.793771615613,2149.28763703481,2.0182703,2.2479913,0.22730517,0.17679366,0.10458754208754209,0.09468939388380974,0.027784297,0.05600433,2429.2549125898154,590.5940024338922,141.47672241000348,86.67006822225252,-13.373713,10.110734,0.19,1.13,29.86,168,0.18,False
TR307565,ART07024718,4145665,22050,188012.01814058956,92.28515625,1895.70576109107,812.9130087765313,4054.191871618571,2006.5116034002724,1.4896663,1.463049,0.20106196,0.12394101,0.0755630007023339,0.04577584362605166,0.017982274,0.07070311,2185.5396408533006,784.1774094567918,107.56012634055783,78.83204708629226,-12.240159,12.964118,0.72,7.57,29.05,56,0.52,False
TR613459,ART25707984,5492993,22050,249115.32879818595,151.99908088235293,2655.904825702723,621.5565383388324,5735.707535869489,1210.6326372065191,1.6403528,1.6671177,0.06302022,0.023135815,0.11441673487160965,0.05210512122612776,0.031413846,0.029874505,2678.477225128926,330.59119604545947,127.23704569972028,86.36530894133959,-6.9214134,7.02199,4.2,4.52,0.12,2,0.06,False
TR472274,ART07024718,5031937,22050,228205.7596371882,143.5546875,3505.0110432172346,1079.1327048125825,7523.461062091451,1969.597288484163,1.7015688,1.6682847,0.19665912,0.082317255,0.1451597214715383,0.07926498172868043,0.059510164,0.11254014,3131.9702320475885,647.2187344669612,140.93950657691704,107.73464975801404,-8.589513,11.619285,0.74,8.59,9.78,28,0.35,False
TR547354,ART25707984,2138881,22050,97001.4058956916,172.265625,2418.0922577309843,1083.737155241536,5226.048612617431,2093.557809077626,2.108523,2.5191984,0.23400049,0.17624992,0.09431658389181427,0.06282813414737505,0.028668428,0.10096177,2566.5682300696326,588.654477353852,131.60535762941316,97.05458221659376,-13.188136,11.773821,1.3,4.38,7.22,28,0.26,False
TR165212,ART07024718,4251476,22050,192810.7029478458,117.45383522727273,2624.658809338003,1001.6951040811003,5784.27241330891,2084.1169054637876,1.3368026,1.1190066,0.26275882,0.099409856,0.11363123193641618,0.06532065554138874,0.08827608,0.2146249,2644.4700567599325,727.3363890938291,114.93391343992845,103.13753913364428,-8.77132,18.23574,4.88,8.3,0.0,0,0.0,False
TR569937,ART07024718,3781633,22050,171502.63038548752,172.265625,2586.326186877807,1055.337166043671,5543.030391624433,2048.468036336097,1.489487,1.28774,0.24957836,0.10103543,0.12806499435240964,0.08698880584035974,0.074927725,0.18545514,2468.1262994769795,740.7424340045236,136.14842443098166,96.87895107840038,-8.6803255,14.3303585,0.19,6.15,0.37,2,0.19,False
TR793808,ART25707984,4277818,22050,194005.3514739229,103.359375,1619.3574855373647,722.24868094647,3207.2219140110774,1953.982833980302,1.7143823,1.8119686,0.2840909,0.09383544,0.06270417121679032,0.03845510410841678,0.0106389765,0.04397186,2104.5655908348317,625.8955885838419,86.71549143306363,48.7466046530566,-6.5165067,8.058767,0.44,1.65,2.25,7,0.32,False
TR170292,ART07024718,4609793,22050,209060.90702947846,143.5546875,2700.813830671456,869.4168368098128,5897.840065873501,1742.3791778421428,1.4117482,1.4785998,0.28571546,0.11670534,0.10629509714432474,0.0703502993539692,0.050860796,0.13567905,2735.471009878444,525.1029907249316,111.37568729573678,99.28697253426347,-7.5637727,13.487354,0.44,13.08,1.02,5,0.2,False
TR307833,ART25707984,9704705,22050,440122.6757369615,112.34714673913044,2060.8307790603944,912.6488837943542,4351.685972945793,2004.2463867280812,1.5640486,1.5422527,0.14244434,0.14308152,0.08634942853963334,0.06514723806239234,0.021447707,0.03735632,2331.7837359196365,543.0879013896788,134.69148950195228,78.94541539379796,-19.695627,12.025711,1.81,2.31,186.67,443,0.42,False
TR482736,ART25707984,5690958,22050,258093.3333333333,123.046875,2799.1257103464395,914.5450432794344,6347.924743191121,1934.9435544755586,1.8387023,1.8437504,0.193436,0.117461346,0.1031808211418226,0.06262352165303872,0.02840055,0.034537125,2935.6125169196243,465.79798353044777,129.47893532231916,88.58292025372864,-11.395457,9.501604,0.14,0.61,36.94,95,0.39,False
TR260784,ART25707984,4581990,22050,207800.0,117.45383522727273,2735.8117947356614,880.6170384039356,5868.193629429993,1708.8571176165663,1.8520616,1.9012815,0.2918056,0.16017462,0.10868196796438548,0.06425013168225144,0.030841062,0.042866476,2708.3141688837327,502.3249433166975,136.83593410849554,97.23498961025184,-9.020875,7.1570807,0.0,11.29,10.19,37,0.28,False
TR611877,ART07024718,4770913,22050,216367.9365079365,143.5546875,2342.827338538484,919.4087814251925,4943.790290145636,1948.9771119601878,1.2204955,0.9811378,0.3007037,0.11826753,0.09710221137595236,0.06416598990917304,0.022562219,0.035229698,2402.183078057468,643.2321550982856,117.10570903209498,76.04740406691496,-7.602885,6.479489,0.0,3.05,0.02,1,0.02,False
TR731668,ART07024718,3611202,22050,163773.33333333334,129.19921875,2474.4414690439135,906.9444844116751,5077.1867925667175,1699.0856920136594,1.3584734,1.2875618,0.28579047,0.1373588,0.1134268206646938,0.06693869349351578,0.034084514,0.05614439,2444.278970049836,471.9656026961618,101.82524792063788,53.27487077988327,-9.196889,11.409711,1.63,4.28,8.5,12,0.71,False
TR895644,ART25707984,6466530,22050,293266.6666666666,103.359375,3047.423579432803,1038.884431142638,6066.45401109709,1983.2798182840481,1.8844455,2.0483394,0.18126649,0.12439892,0.15230671330661125,0.0848751003461306,0.048941154,0.053623494,2598.83425170361,663.0105846677878,200.29456619920703,109.05704654223115,-13.214779,8.958492,0.19,3.76,47.39,193,0.25,False
TR565958,ART25707984,5412162,22050,245449.52380952382,135.99917763157896,2167.3833337833685,1049.7006442051193,4602.528143032826,2349.304353786617,1.7211442,2.2099655,0.22366968,0.13967846,0.08330948356647905,0.06439410098000108,0.02297036,0.086431935,2334.6991897459943,757.3892342723249,185.34547930580553,117.72294007888708,-13.976929,16.14306,0.16,14.06,17.18,20,0.86,False
TR965133,ART07024718,4611329,22050,209130.56689342402,80.74951171875,1834.2908160074687,807.3882679636425,3926.7888972639334,1879.5385734286144,1.287353,1.0131751,0.20143153,0.09682974,0.06492270334878428,0.04394222710125274,0.03216042,0.13942635,2280.22161046135,558.8249253928562,84.86964733778576,80.90379266175303,-9.890342,11.630217,1.23,5.49,14.35,30,0.48,False
TR955411,ART07024718,3453185,22050,156607.02947845805,161.4990234375,2495.452722789691,992.6403757871151,5313.369748714325,1788.9303715490983,1.6608535,1.5343785,0.29767835,0.09536157,0.10367495888157895,0.08657068094294068,0.03197766,0.058006544,2597.3904258330176,457.4973324520327,105.01301124443715,60.20349752997974,-6.525989,4.848782,0.26,0.08,0.91,11,0.08,False
TR844036,ART25707984,5724673,22050,259622.35827664396,99.38401442307692,2312.0553847678802,895.3148460408853,5107.963866314166,1829.7732887991338,1.9650923,2.30264,0.28841466,0.10809496,0.07272172387821946,0.06858899574741298,0.021694668,0.047052186,2500.6527389182916,497.7486682150603,79.5231832379366,73.01490504023509,-6.754892,8.781705,0.28,9.36,3.51,39,0.09,False
TR296960,ART25707984,2563585,22050,116262.358276644,95.703125,1519.0839694705612,474.8686789107456,2922.9474344954324,977.1306312029878,2.1041815,2.2637753,0.27232462,0.09006487,0.0724489254692492,0.03836989979800976,0.0057277423,0.05708686,1557.9225726941188,296.8423572646738,161.73899909088377,92.14244931845693,-5.3232646,6.370619,0.44,0.19,2.09,44,0.05,False
TR420459,ART25707984,5642448,22050,255893.33333333334,86.1328125,2627.542759174063,907.4966340777506,5937.338706804765,1827.3273252950173,1.3973595,1.5178858,0.18946677,0.10196244,0.09857583675483168,0.0600720919852776,0.028962621,0.063608855,2762.2742333531764,504.3317765912087,97.44356897170063,61.723779676043904,-10.500402,10.696855,1.37,13.8,5.71,19,0.3,False
TR572044,ART07024718,4538881,22050,205844.94331065757,161.4990234375,2387.039745916586,994.6678921085295,5310.969280137076,2300.183558562587,1.3882196,1.1112475,0.25064394,0.09759105,0.09486369540237988,0.060637856096983335,0.023379369,0.03959329,2597.7835436810906,671.6828079087653,94.28371399665042,55.24913034857948,-7.3526917,10.208746,3.48,8.17,5.27,25,0.21,False
TR845385,ART07024718,4501249,22050,204138.27664399095,161.4990234375,2578.849284695231,953.8884072125304,5903.593862740097,1979.289138766562,1.4757304,1.4822277,0.3011331,0.119624265,0.09809004945902525,0.07756140646139313,0.032004755,0.067732416,2742.5317240372656,586.3038462915083,91.91926867584924,69.8298106644021,-7.4032497,11.358807,0.28,2.96,4.55,24,0.19,False
TR297175,ART07024718,5161170,22050,234066.66666666666,103.359375,2511.5396674327053,1073.2011823710052,5414.777150781792,2016.86593174573,1.5484282,1.5157812,0.17563346,0.07493536,0.10827163258853288,0.07365432671395584,0.027245613,0.039042678,2598.7928431687997,502.9488654819045,116.62976108095594,42.31430680601175,-9.011059,9.868136,0.09,10.69,0.58,3,0.19,False
TR435845,ART25707984,3528198,22050,160008.97959183675,172.265625,2107.9817469252894,964.5752335574795,4593.575555643091,2028.380675181563,1.7773726,1.9998131,0.24691671,0.12648024,0.08599318616693268,0.06032074628145206,0.016336262,0.06037775,2256.573956991382,738.1686631382469,151.5367466746056,102.68137224891574,-8.476874,7.7862315,0.19,0.77,6.57,30,0.22,False
TR136811,ART25707984,6706493,22050,304149.3424036281,92.28515625,2278.5607516514774,1014.913838670109,5038.665966718595,2164.56507900235,1.7602652,2.1748307,0.1922829,0.10765564,0.08360915253549889,0.061535417788310606,0.022352258,0.041902136,2559.982633933041,604.02721200617,120.33314654795409,85.97761862531854,-10.686458,7.601776,0.81,3.73,3.46,30,0.12,False
TR811753,ART25707984,4429698,22050,200893.33333333334,103.359375,2983.514207269844,901.1315050765876,6413.95026642142,1717.4394964612745,1.7227441,1.9015902,0.24145728,0.117576525,0.12723846365002311,0.05575148776927897,0.04318093,0.042520422,2779.716422298683,595.6968706426861,120.91495032384756,76.78709397413026,-8.95166,8.499475,0.56,3.25,5.13,40,0.13,False
TR492188,ART25707984,5420478,22050,245826.66666666666,92.28515625,2317.831855590078,1190.9080673182382,5099.9653609490115,2527.2266396631508,1.9012969,2.4215524,0.15323983,0.09760609,0.10238995384965051,0.0913166024815694,0.042371843,0.14137156,2578.366866566367,702.5471699348165,138.465339211296,77.45375858290454,-14.081378,13.814236,0.37,10.31,26.66,184,0.14,False
TR481276,ART25707984,3476256,22050,157653.33333333334,172.265625,2814.4696976811124,1038.7003050293456,6408.598381121134,2092.641376019646,1.7387557,1.8476593,0.31527174,0.123433016,0.09334470498895435,0.0599562209623365,0.03587173,0.09108287,2905.898242482421,660.5095406763725,108.27528643707666,79.9396979273552,-7.3226457,10.56717,0.3,6.79,1.21,12,0.1,False
TR168277,ART25707984,6790657,22050,307966.30385487527,143.5546875,2403.3466090136,998.2568168584461,5172.4486108280635,2107.9662539428246,1.2399616,1.1755832,0.08430873,0.061790705,0.10373182492319435,0.0662272540133006,0.035994668,0.089528985,2511.802395531845,636.2393678250305,127.65026659813759,77.9324404722886,-13.617592,11.346947,1.35,37.8,52.71,78,0.68,False
TR845296,ART07024718,3367182,22050,152706.6666666667,107.666015625,2226.007658451298,974.3233745755418,4853.936595896448,2076.442682682199,1.3271122,1.3562133,0.35352308,0.15782605,0.07794311022312604,0.05964371306568699,0.02313183,0.054686572,2423.754797760366,681.5001865903645,84.43837825157007,62.25075202444731,-8.250502,10.750231,4.09,2.31,5.39,10,0.54,False
TR754276,ART25707984,3991815,22050,181034.693877551,103.359375,2330.7043707807616,1226.4370015722445,4921.90143369445,2402.600685832865,2.2287848,3.2410107,0.18119025,0.1338106,0.09702167851016416,0.09882076411958599,0.030961126,0.05942489,2555.4542362882567,561.5883033790705,109.09711920260511,62.70056056290392,-13.833899,11.673373,0.37,1.5,25.36,135,0.19,False
TR178473,ART25707984,5586689,22050,253364.5804988662,117.45383522727273,2341.8260576328757,972.7226782751065,5161.310664649583,2249.598793181345,1.2260008,0.9790681,0.2779161,0.14958532,0.08198574211590451,0.057888724702931244,0.025781643,0.041206423,2550.8894885066284,567.4356922086976,95.89452698281949,81.09794943295917,-8.93569,8.4922285,0.23,11.3,20.9,68,0.31,False
TR124631,ART07024718,4015873,22050,182125.7596371882,92.28515625,2341.855043246903,666.6883618151913,5159.077107353152,1424.3885155244748,1.3720657,1.4848036,0.32886502,0.093308024,0.08981231424894824,0.04931545848054497,0.022299096,0.031288307,2526.773705039113,398.675053765263,96.13232654651848,61.47839827295718,-4.5362434,4.189935,0.12,0.01,2.93,16,0.18,False
TR237531,ART07024718,4753980,22050,215600.0,172.265625,2436.017691708783,978.294888685089,5595.717969044462,2128.6539419162586,1.2903359,1.2143935,0.22900528,0.11432608,0.09333980378728732,0.060102307155796876,0.022783471,0.045832142,2646.957263173825,688.2274615906321,78.12388327585633,43.62882164942367,-9.593802,7.911826,0.35,4.04,8.59,32,0.27,False
TR607550,ART25707984,5380494,22050,244013.3333333333,117.45383522727273,2476.173475918264,871.6031780769356,5745.232351065159,1754.8448145723512,1.66491,2.155609,0.2733541,0.13508743,0.08447116942917975,0.059447337740580676,0.018208522,0.027453974,2814.249887331302,432.64155936125564,102.60234925020697,71.23145821456929,-8.403521,6.5840697,0.0,1.85,7.24,61,0.12,False
TR333448,ART07024718,3582096,22050,162453.33333333334,92.28515625,2049.8636871885847,1019.5746360118242,4592.682623607662,2444.458814294939,1.4253064,1.5461193,0.30612868,0.10837368,0.06950474589556238,0.04914688839069034,0.017541345,0.0545359,2427.0254759430577,807.3197806670838,103.74885317538192,71.36955120335067,-7.216544,9.472801,0.16,3.51,1.23,3,0.41,False
TR476850,ART07024718,2759168,22050,125132.33560090703,123.046875,2867.8607537794906,1305.2657350350917,5840.471857244318,2258.9450586448543,1.6240652,1.4283032,0.17677315,0.062221203,0.13912029655612246,0.10303297179914378,0.08697274,0.19716613,2650.9548437744593,692.8913087688261,152.21933046071513,116.86793933245329,-8.396978,15.167836,5.18,0.02,0.21,5,0.04,False
TR671007,ART25707984,5034750,22050,228333.33333333334,103.359375,2921.1561549722683,596.7727108214652,6314.087390725099,951.2302896173511,1.8439327,2.344912,0.28048843,0.12057399,0.1294634983698139,0.05756677942113267,0.038842503,0.033134036,2785.957168397521,270.78044708522924,127.84159456302352,102.19485643536319,-7.4521422,4.8403473,0.14,1.43,1.72,29,0.06,False
TR708528,ART07024718,4283905,22050,194281.40589569163,95.703125,2254.9121108876147,1110.9413327743953,4854.255095676984,2413.869309622912,1.4770488,1.7154667,0.19275261,0.124059975,0.09334025920918977,0.08044735605376643,0.06696045,0.20504771,2462.813335208868,786.5660498097948,119.11343747263277,109.70413030192687,-12.733341,16.527645,8.71,3.76,9.36,57,0.16,False
TR547400,ART25707984,5531022,22050,250840.0,89.10290948275862,2524.848090429423,837.8380985118847,5385.913946972195,1604.9486569898295,1.5769751,1.7832183,0.24022672,0.12523209,0.1125425229103027,0.06654574195531962,0.038991757,0.09882068,2516.4566759712898,553.9058048453194,142.46675492904376,99.35812416827758,-11.295032,12.803307,0.02,20.82,5.39,54,0.1,False
TR114955,ART25707984,5423418,22050,245960.0,172.265625,2506.4937429386355,950.6596687478684,5776.561753265718,1657.8694597888373,1.669787,1.8943896,0.27886528,0.11797222,0.0842291379035684,0.06912239209836901,0.021451924,0.036807448,2760.5742772268836,433.608364566691,103.20887919669255,76.39580419157862,-7.373693,9.530699,0.19,8.03,12.38,34,0.36,False
TR750485,ART07024718,4080129,22050,185039.86394557822,117.45383522727273,2764.1820865553755,850.8592904663032,6272.497788337124,1699.2445710126083,1.4744977,1.3931907,0.321936,0.09953224,0.11041595190950439,0.06392361986088381,0.051954404,0.12734552,2835.7575257744284,522.4288900553339,100.37483739514703,89.4270075545459,-6.468338,12.147594,0.46,6.22,0.42,5,0.08,False
TR393241,ART07024718,5506503,22050,249728.02721088435,143.5546875,2002.3553885926049,1099.187651444114,4424.147244377615,2520.8189448042976,1.2855563,1.3224753,0.14796963,0.08390799,0.06819066713156671,0.05936406393265531,0.04304646,0.1622492,2347.1033880028826,831.4292781732764,95.59223405109631,83.95441953245454,-12.949023,14.082116,3.2,3.04,18.95,51,0.37,False
TR842852,ART25707984,5956146,22050,270120.0,83.35433467741936,1812.3229514209927,977.7187835245948,3804.071507643276,2338.002988065555,1.7660351,2.3129964,0.19933975,0.09377447,0.069050456232809,0.059850757907154536,0.020571984,0.09744834,2283.1215549845597,664.8527431896903,118.68411210433665,70.5615212564893,-10.738455,13.013801,0.49,10.96,10.24,66,0.16,False
TR120106,ART25707984,4675073,22050,212021.45124716553,129.19921875,2891.1569143586094,841.4734497779683,6413.073401632822,1436.6414928673744,1.672335,1.6437638,0.30405617,0.09744599,0.11043155250766536,0.06069120857497403,0.03880279,0.074646525,2875.3090545023047,401.51036756112626,133.01554697108918,104.21046984550613,-6.748814,7.061288,0.0,4.62,2.97,12,0.25,False
TR912864,ART07024718,3812864,22050,172919.0022675737,99.38401442307692,2340.4304800710966,1144.187011134395,4942.926828484786,2152.2680250368057,1.6700873,1.8161159,0.114621386,0.07294523,0.10062743616155344,0.10867508495930228,0.04808128,0.1341899,2468.6268249016325,568.3458738979131,117.06596359957761,86.99918761789682,-15.002048,17.626026,3.37,10.96,10.8,90,0.12,False
TR167740,ART25707984,4055553,22050,183925.30612244896,123.046875,2788.267159708315,963.240746984453,6119.739318092614,1847.9099752422321,1.4922972,1.4052042,0.274218,0.09390881,0.10112605471708533,0.05962931493924904,0.035205163,0.089993246,2765.17010715525,575.3311342331037,96.14278065776982,84.13290331780341,-7.796501,11.038499,0.49,6.48,1.21,6,0.2,False
TR930775,ART07024718,4183738,22050,189738.68480725624,95.703125,2106.652520591781,884.4319606188924,4556.055037040543,1861.497031903127,1.3194284,1.1515522,0.2382343,0.1243335,0.08464330373531571,0.06157171307184897,0.017424218,0.04646578,2356.5034771105907,540.806708655839,95.72759101065346,53.26334904382658,-9.409128,8.946858,0.37,4.95,5.97,25,0.24,False
TR691943,ART07024718,4778753,22050,216723.49206349207,151.99908088235293,2227.430595305165,840.2800514282471,4934.273284330137,1992.5595895246938,1.3869073,1.4028724,0.22738925,0.13316089,0.09067315852997107,0.052515440751458184,0.026543805,0.08709293,2467.038103160728,603.226814033931,127.57351191726258,93.62808472716567,-11.639901,12.042917,1.67,31.5,3.11,12,0.26,False
TR588523,ART25707984,5227320,22050,237066.66666666666,161.4990234375,2860.3311135371255,713.2037866116382,6702.4667743978025,1182.0018130754568,1.4873629,1.3733199,0.26302603,0.112135775,0.10763067381856023,0.0651958456495023,0.03588738,0.04001546,2972.5300484822005,296.4242909416689,100.3122596206804,70.48292700102837,-7.833552,10.597908,0.12,7.54,2.09,19,0.11,False
TR978886,ART07024718,5089434,22050,230813.33333333334,129.19921875,3096.689157775536,855.075029433918,6632.8449841368765,1471.9606795826185,1.2729262,1.4054524,0.24074505,0.07640465,0.14239260661339403,0.09228835730038418,0.05853536,0.078986354,2855.5481324294883,412.9650618711705,87.50824430099657,54.61683472678336,-7.605103,12.935541,0.81,8.27,0.16,4,0.04,False
TR537942,ART25707984,6086682,22050,276040.0,172.265625,2811.0652668112166,839.4544222645815,5884.071367424063,1524.4029527029923,1.340491,1.2035352,0.2787072,0.10845745,0.13151920564702665,0.07573935481361123,0.04232955,0.053045686,2642.7541490114218,455.2286893925467,146.43151935117626,101.60319570567104,-6.576401,7.8909597,0.16,4.16,0.77,6,0.13,False
TR709016,ART25707984,3093249,22050,140283.40136054423,129.19921875,2263.2951794311607,1415.7529463290762,4780.738177484173,2843.927827589489,1.8531339,2.4687376,0.2391342,0.1327462,0.09019496984649122,0.10288310837745175,0.024512436,0.048704352,2575.0463070377177,703.688665361481,112.43471540391138,72.26501058600057,-9.070604,5.637974,0.02,0.01,5.29,42,0.13,False
TR690143,ART25707984,5049744,22050,229013.3333333333,95.703125,2920.2070332186445,814.3705721531202,6313.60370968994,1492.1378877076518,1.6231652,1.4353688,0.27014393,0.13715328,0.11193928104088513,0.07198779230857741,0.039114103,0.057730038,2816.650202773324,461.2911710777755,134.65817466032914,104.55539609060119,-8.950797,9.439709,0.58,5.94,7.13,57,0.13,False
TR588490,ART25707984,4586497,22050,208004.3990929705,151.99908088235293,2779.3004718285406,980.9298266938587,6006.748181494342,1705.9373884568113,1.9799017,2.5878356,0.1964243,0.10772453,0.1094595322266715,0.08701906995707853,0.034848858,0.058278847,2737.502423521236,473.288600372956,115.25644865936157,92.86880208450368,-9.923115,7.21386,0.07,0.51,10.19,86,0.12,False
TR413349,ART07024718,3528705,22050,160031.97278911565,129.19921875,3123.0893041704053,992.2575696494916,6734.322622928152,1588.633163274835,1.2868458,1.0034465,0.2750055,0.11077101,0.13398209404014944,0.08953476740060122,0.060356554,0.107471734,2925.8795328051065,432.41233874556696,88.99555105113797,63.14348524449565,-8.187448,13.051083,0.63,5.74,1.11,6,0.19,False
TR485842,ART07024718,4080129,22050,185039.86394557822,129.19921875,2747.9996068808327,896.2759004904302,6057.330565793601,1835.7727935436214,1.4369053,1.4366195,0.29671586,0.12828515,0.10613090103513174,0.07865309514699054,0.03737518,0.06928939,2812.853939817828,441.38504938728806,102.21696446550389,73.61020487564828,-7.013517,9.883497,0.65,3.23,1.56,14,0.11,False
TR770488,ART25707984,5659500,22050,256666.6666666667,184.5703125,2753.280625728796,1134.4600528389342,5962.00415423362,2186.9516054225387,2.0518935,2.6656601,0.25380272,0.13294853,0.10392426348776461,0.07700081943259875,0.029870898,0.05313064,2697.0240336271,667.6554552240111,143.50965988174067,107.81230828526394,-9.916155,8.47507,0.07,4.24,9.08,78,0.12,False
TR580051,ART25707984,6158712,22050,279306.6666666667,161.4990234375,2548.7265680386226,1015.4592743976596,5605.102261007253,1904.0603301772423,1.8451866,2.2199717,0.22919618,0.098939635,0.09489104131162192,0.07529276809481379,0.025845403,0.051682584,2735.9104982635927,479.70914532308615,108.66754662169969,88.79101977826947,-8.558932,11.443337,0.16,9.58,1.42,7,0.2,False
TR172746,ART25707984,3814913,22050,173011.92743764175,92.28515625,2301.532959731032,709.5888836385091,5147.89045398362,1518.9901322168248,1.4084976,1.271708,0.29862788,0.087618984,0.07081519642377886,0.03930760210170935,0.026041582,0.1092886,2531.1986931936244,497.8025898621321,91.38805099001154,82.36473379832378,-6.085585,9.698055,1.65,2.58,2.74,10,0.27,False
TR904420,ART25707984,4278582,22050,194040.0,103.359375,2881.113817507707,1024.9546393434566,6137.4382856204,1924.6847776538523,1.5527437,1.6300005,0.20712945,0.14077815,0.1376065606490068,0.08382027896024946,0.041132458,0.046486698,2764.6248851605096,517.5079048522572,148.37941965474695,105.40442115178789,-13.125125,8.886766,12.35,0.04,31.56,71,0.44,False
TR680926,ART07024718,1176065,22050,53336.28117913833,99.38401442307692,1788.162616135967,756.8530557165035,3733.804010535656,1702.634576672713,1.8786001,1.4475064,0.15759186,0.109980084,0.07414544406821148,0.051233734130958775,0.009356548,0.027433284,2079.0687214634286,527.9287271398247,208.36054741630517,94.1101379156451,-15.24436,6.796473,0.12,0.3,11.8,96,0.12,False
TR975085,ART25707984,3694698,22050,167560.0,135.99917763157896,3064.6073515864637,744.0358293344493,6702.460847516065,1444.09553868003,1.616867,1.6801107,0.29153186,0.11962905,0.13040282492725508,0.05910808174178501,0.04517896,0.03713158,2942.1189552563837,400.99220692087795,122.81149448542142,98.02608461885929,-7.3856277,7.5959315,0.46,0.07,7.99,38,0.21,False
TR917955,ART25707984,4401732,22050,199625.03401360544,161.4990234375,2042.0927961769853,971.3431101330107,4382.248514711815,2121.0275210928794,1.825696,2.219985,0.22526549,0.10571337,0.07600633186860316,0.05811396820294617,0.022240626,0.05417556,2326.9617952938543,649.7084711549624,107.51373562390795,83.59783623397746,-8.849194,7.22297,1.25,1.05,12.14,70,0.17,False
TR376028,ART07024718,4189698,22050,190008.97959183675,135.99917763157896,2238.0905764100294,1069.9552899100945,4885.395450536107,2379.3166185479313,1.5580178,1.6402895,0.2530288,0.10671788,0.0799856474905303,0.0638848737990514,0.026992034,0.09926774,2532.053665293318,672.741146865416,98.4897874551131,83.99232953232784,-8.3440075,10.123493,0.28,4.11,5.87,26,0.23,False
TR591366,ART25707984,5159169,22050,233975.91836734692,123.046875,1835.9295817014543,952.7107441575847,3958.8570642769428,2208.96165452585,2.0377023,2.7172406,0.28759417,0.121038765,0.05910940833705468,0.0445115646329527,0.0140837,0.03754295,2288.19618446111,646.6720805297775,81.03763504600883,34.445430963530875,-7.9640865,7.103213,0.56,5.56,1.14,14,0.08,False
TR392741,ART25707984,6703361,22050,304007.3015873016,89.10290948275862,2014.7393992887996,925.6645025336738,4553.210849189452,2152.5033696197083,1.5804245,1.7676058,0.057618916,0.03344727,0.06647293043038265,0.048280882264429614,0.02648014,0.11850447,2365.0443489164404,699.1438303858414,98.8699249586662,87.47287624139324,-10.168632,10.883182,0.88,4.31,12.72,55,0.23,False
TR600057,ART25707984,3719394,22050,168680.0,123.046875,2158.6653956735668,1059.1689193023647,4856.74505266582,2274.6713095815353,1.6255668,1.8138447,0.3295781,0.18183503,0.06361104987525809,0.07242704089489264,0.01469273,0.028991928,2486.9231335862637,656.4547322843251,143.43516850875577,102.33004592474063,-9.491776,8.268212,0.84,2.82,10.91,61,0.18,False
TR772758,ART25707984,5028870,22050,228066.66666666666,99.38401442307692,2968.49189406844,953.4506256687729,6301.567053248753,1572.59000893008,1.9108374,2.0984912,0.2715822,0.13960949,0.12323447282525705,0.1010991583842855,0.033097085,0.057841226,2774.0257159478087,489.68575481407623,153.6897294858445,96.05741341338008,-9.255913,8.17337,0.44,2.44,11.35,105,0.11,False
TR895785,ART25707984,4738986,22050,214920.0,86.1328125,2616.3900315379497,803.9509846381045,5810.062299644319,1533.3987123040633,1.531282,1.6749891,0.24116892,0.107220225,0.10693855252673941,0.063862811276658,0.035793077,0.0627717,2723.371479915959,404.5065727671944,103.67684255257132,82.22553816564451,-8.392183,10.888718,0.35,8.38,3.85,20,0.19,False
TR219347,ART25707984,5314561,22050,241023.1746031746,92.28515625,2695.6734185409164,954.8298300766647,5744.574661923677,1764.841254489167,1.7149056,1.7832023,0.11543235,0.048208803,0.12296569077521434,0.0854667423206669,0.030846357,0.07657816,2580.457939999145,596.0788793839715,138.33663352904588,84.49244119136797,-7.0570135,8.850387,0.56,0.02,8.01,45,0.18,False
TR801490,ART25707984,6259713,22050,283887.2108843537,151.99908088235293,2221.3071409483446,1173.3324915487397,4984.246164753849,2576.846617793177,1.6146381,1.8949729,0.2719334,0.15743549,0.06930442904279463,0.06807462564537634,0.015853092,0.039859332,2549.861397459412,746.5548804364173,122.00575891727985,77.10019763207835,-10.930036,11.832819,0.19,12.63,28.91,84,0.34,False
TR952064,ART07024718,4532598,22050,205560.0,143.5546875,3305.8825479461293,1044.458104692492,6932.846179989305,1825.6585171199868,1.3337263,1.190446,0.23536566,0.09614371,0.16294650736332317,0.09679411572380839,0.055544112,0.061333045,2897.451965184051,529.7198882806323,137.90075425038856,114.96274474039978,-8.607836,8.979751,0.28,6.05,1.72,19,0.09,False
TR472380,ART25707984,3882564,22050,176080.0,95.703125,2791.129312326855,957.8793185462331,6552.007998695856,1730.5717675177693,2.0873246,2.4005663,0.37479338,0.15643838,0.08084132198542986,0.0798196561561699,0.026158528,0.074775375,2983.9047029226112,491.186735147099,128.24052817259437,66.19128886604227,-7.238151,8.556867,0.05,2.37,3.81,59,0.06,False
